time zIndex S11 S22 S12 block gridPoints
f i f f f i l
 1.0000e-001 78185  7.9877e+000  2.5036e+001 -2.6505e+000 55227 77851,77799,78159
 1.0000e-001 78208  8.0134e+000  2.4097e+001 -2.6784e+000 55227 77851,78159,78087
 1.0000e-001 78257  4.5888e+000  2.4927e+001  9.0944e-002 55227 77695,78087,78231
 1.0000e-001 78280  3.7689e+000  2.2837e+001  5.0415e-001 55227 77695,78231,77721
 1.0000e-001 78737  1.5304e+000  4.7104e+000  3.1864e+000 54773 78463,78541,78515
 1.0000e-001 78714  5.8404e+000  9.6097e+000  1.2463e+000 54773 78463,78619,78541
 1.0000e-001 78691  4.0859e+000  9.7056e+000  4.7362e-001 54773 78463,78515,78489
 1.0000e-001 78668  6.6122e+000  4.0687e+000  1.8269e+000 54773 78541,78593,78567
 1.0000e-001 78645  3.5381e+000  5.0370e+000  2.2385e+000 54773 78541,78619,78593
 1.0000e-001 78838  4.5320e+000  2.5689e+001  2.1472e+000 54211 78760,78812,78786
 1.0000e-001 79297  7.4710e+000  1.6039e+001 -2.3905e-001 53814 79520,79153,79049
 1.0000e-001 79274  5.3532e+000  1.4090e+001  1.1908e+000 53814 79520,79049,79023
 1.0000e-001 79251  1.0182e+001  2.2646e+001 -1.2116e+000 53814 79320,79101,79049
 1.0000e-001 79228  7.4919e+000  1.6250e+001 -2.7164e-001 53814 79320,79049,79153
 1.0000e-001 79205  5.1335e+000  2.4022e+001 -1.8570e+000 53814 79049,79101,79075
 1.0000e-001 79346  7.8587e+000  1.5596e+001  2.9802e+000 53814 79392,79320,79127
 1.0000e-001 79369  6.0159e+000  1.5355e+001  3.9438e+000 53814 79127,79320,79153
 1.0000e-001 79418  1.1159e+001  2.2772e+001  4.9434e+000 53814 79101,79320,79392
 1.0000e-001 79546  9.7995e+000  2.0362e+001 -4.7047e+000 53814 79179,79153,79520
 1.0000e-001 79569  1.2436e+000  1.5467e+001 -2.3664e+000 53814 79179,79520,79023
 1.0000e-001 80075  3.3208e-001  4.9262e+000 -1.8401e+000 53039 80098,79908,79830
 1.0000e-001 80052 -3.3044e-002  5.0630e+000 -3.1309e+000 53039 80098,79830,79804
 1.0000e-001 80029 -2.1727e-001  6.0975e+000 -2.7504e+000 53039 79752,79934,79804
 1.0000e-001 80006 -8.8977e-003  5.4347e-001  1.1833e+000 53039 79856,79908,79882
 1.0000e-001 79983  2.8824e+000  9.3000e+000 -5.6275e-001 53039 79830,79908,79856
 1.0000e-001 79960  3.4540e+000  1.1394e+001 -7.1783e-001 53039 79752,79804,79778
 1.0000e-001 80124  2.3572e+000  5.9094e+000 -1.5342e+000 53039 79934,79908,80098
 1.0000e-001 80147  8.4892e-001  5.5149e+000 -2.9009e+000 53039 79934,80098,79804
 1.0000e-001 80555  5.4603e+000  1.1687e+001  5.6117e-001 52699 80356,80434,80408
 1.0000e-001 80532 -1.2506e+000  1.1409e+001  1.9635e+000 52699 80356,80460,80434
 1.0000e-001 80509 -7.1267e+000  1.1743e+001  3.7753e+000 52699 80330,80460,80356
 1.0000e-001 80486  4.1267e+000  1.2508e+001  2.5426e+000 52699 80356,80408,80382
 1.0000e-001 80776  1.9691e+000  5.7068e+000  4.1945e-002 52295 80600,80678,80626
 1.0000e-001 80753  4.0443e-001  4.4610e+000  5.8280e-001 52295 80600,80704,80678
 1.0000e-001 80730  1.5910e+000  5.6098e+000  3.2570e-001 52295 80626,80678,80652
 1.0000e-001 81156  9.0676e+000  1.7787e+001 -3.2033e+000 51891 81179,80960,80908
 1.0000e-001 81133  8.5884e+000  1.6774e+001 -2.7729e+000 51891 81179,80908,81012
 1.0000e-001 81110  9.8045e+000  1.6979e+001 -2.8379e+000 51891 80882,81012,80908
 1.0000e-001 81087  6.5846e+000  2.3301e+001 -2.6724e+000 51891 80908,80960,80934
 1.0000e-001 81064  9.9113e+000  1.6305e+001 -3.6359e+000 51891 80882,81038,81012
 1.0000e-001 81205  8.5601e+000  1.7915e+001 -2.4299e+000 51891 80986,80960,81179
 1.0000e-001 81228  8.3209e+000  1.6812e+001 -2.0525e+000 51891 80986,81179,81012
 1.0000e-001 81606  4.1840e+000  1.5450e+001  1.1521e+000 51544 81410,81462,81436
 1.0000e-001 81583  3.0936e+000  1.0977e+001 -1.2668e-002 51544 81384,81462,81410
 1.0000e-001 81560  2.3350e+000  9.4586e+000 -4.1026e-001 51544 81358,81462,81384
 1.0000e-001 81537 -3.8427e+000  7.1673e+000 -7.8816e-001 51544 81358,81488,81462
 1.0000e-001 81514 -5.4859e+000  1.3817e+001 -1.8891e+000 51544 81332,81488,81358
 1.0000e-001 81854  4.0997e+000  1.4013e+001 -1.3693e-001 51004 81877,81655,81629
 1.0000e-001 81831  3.3517e+000  1.4114e+001 -9.1268e-003 51004 81877,81629,81759
 1.0000e-001 81808 -5.3424e-002  1.1513e+001 -2.0000e+000 51004 81655,81707,81681
 1.0000e-001 81785 -3.6507e-001  1.7187e+001  2.1424e+000 51004 81707,81759,81733
 1.0000e-001 81903  3.4089e+000  1.4452e+001 -4.4847e-001 51004 81707,81655,81877
 1.0000e-001 81926  2.3128e+000  1.4214e+001 -4.9768e-001 51004 81707,81877,81759
 1.0000e-001 82257  2.0809e+000  6.4834e+000 -9.0033e-002 50642 82058,82136,82110
 1.0000e-001 82234  2.0463e+000  5.7758e+000  1.2211e-001 50642 82058,82162,82136
 1.0000e-001 82211  3.4208e+000  8.3049e+000 -2.0303e+000 50642 82058,82110,82084
 1.0000e-001 82188  1.4029e+000  5.5091e+000  1.1180e-002 50642 82032,82162,82058
 1.0000e-001 82684  1.6909e+000  7.9794e+000  2.4367e-002 49931 82779,82707,82465
 1.0000e-001 82661  3.0701e+000  9.3935e+000 -9.7611e-001 49931 82707,82413,82361
 1.0000e-001 82638  1.3931e+000  7.2706e+000  1.5664e+000 49931 82779,82465,82439
 1.0000e-001 82615  3.5729e+000  1.0197e+001 -1.0421e+000 49931 82465,82543,82491
 1.0000e-001 82592  2.8687e+000  9.8408e+000 -1.4742e+000 49931 82361,82413,82387
 1.0000e-001 82569  2.4379e+000  8.1510e+000 -5.2102e-001 49931 82491,82543,82517
 1.0000e-001 82733  3.0267e+000  8.8915e+000 -4.1592e-001 49931 82543,82465,82707
 1.0000e-001 82756  2.4299e+000  7.8589e+000 -7.2572e-001 49931 82543,82707,82361
 1.0000e-001 82805  2.5237e+000  1.0103e+001 -4.5367e-001 49931 82413,82707,82779
 1.0000e-001 82828  2.4165e+000  9.2952e+000  9.8283e-001 49931 82413,82779,82439
 1.0000e-001 83255  7.3049e+000  1.9628e+001  8.3262e-001 49327 82984,83114,83036
 1.0000e-001 83232  7.7049e+000  2.0367e+001  2.7067e+000 49327 82958,83114,82984
 1.0000e-001 83209  5.5194e+000  2.2099e+001  1.2527e-001 49327 83036,83114,83088
 1.0000e-001 83186  7.1747e+000  1.9273e+001  6.2600e-001 49327 82984,83036,83010
 1.0000e-001 83163  8.2227e+000  1.9098e+001  2.0161e+000 49327 82932,83114,82958
 1.0000e-001 83140  2.7346e+000  2.3889e+001  2.7002e+000 49327 83036,83088,83062
 1.0000e-001 83938  8.2151e+000  1.8918e+001 -7.4955e-001 48965 83961,83673,83647
 1.0000e-001 83915  6.8667e+000  1.7124e+001 -1.2932e-002 48965 83961,83647,83543
 1.0000e-001 83892  5.1723e+000  1.5396e+001  2.1943e-001 48965 83517,83725,83543
 1.0000e-001 83869  3.2807e+000  1.4490e+001  1.7773e+000 48965 83673,83725,83699
 1.0000e-001 83846  7.1210e-001  1.4187e+001  8.9744e-001 48965 83543,83647,83621
 1.0000e-001 83823  2.7003e+000  1.5516e+001  3.1541e-002 48965 83543,83621,83569
 1.0000e-001 83800 -3.8657e+000  1.1261e+001 -9.8854e-001 48965 83517,83751,83725
 1.0000e-001 83777  2.5877e+000  1.2619e+001 -7.1204e+000 48965 83569,83621,83595
 1.0000e-001 83987  6.6872e+000  1.8024e+001  3.3003e-001 48965 83725,83673,83961
 1.0000e-001 84010  6.5057e+000  1.7646e+001  8.3611e-001 48965 83725,83961,83543
 1.0000e-001 84258  6.1165e+000  1.6392e+001 -4.1493e+000 48447 84281,84059,84033
 1.0000e-001 84235  4.9176e+000  1.3503e+001 -3.8040e+000 48447 84281,84033,84163
 1.0000e-001 84212  3.9117e+000  1.4780e+001 -1.6997e+000 48447 84059,84111,84085
 1.0000e-001 84189  4.5634e+000  1.3594e+001 -1.8468e+000 48447 84111,84163,84137
 1.0000e-001 84307  5.4340e+000  1.6139e+001 -2.2765e+000 48447 84111,84059,84281
 1.0000e-001 84330  4.5171e+000  1.4379e+001 -1.8660e+000 48447 84111,84281,84163
 1.0000e-001 84529  5.7505e+000  1.2700e+001 -7.5240e-001 47993 84552,84405,84379
 1.0000e-001 84506  8.9973e+000  1.3873e+001 -7.8131e-001 47993 84552,84379,84353
 1.0000e-001 84483  5.5058e+000  1.3077e+001 -1.1737e-001 47993 84624,84457,84431
 1.0000e-001 84578  5.6723e+000  1.3590e+001 -3.1976e-001 47993 84431,84405,84552
 1.0000e-001 84601  5.8856e+000  1.3633e+001 -4.1280e-001 47993 84624,84431,84552
 1.0000e-001 84650  5.8233e+000  1.2624e+001  1.7122e-001 47993 84353,84457,84624
 1.0000e-001 84673  5.9849e+000  1.2713e+001 -1.4621e-001 47993 84353,84624,84552
 1.0000e-001 85104  4.0100e+000  1.1496e+001 -1.3003e+000 47588 85199,85127,84885
 1.0000e-001 85081  3.2947e+000  1.1901e+001 -1.5866e+000 47588 85127,84781,84963
 1.0000e-001 85058  2.8437e+000  1.1645e+001  6.5445e-002 47588 85199,84885,84807
 1.0000e-001 85035  5.8823e+000  9.0848e+000 -3.1390e+000 47588 84885,84937,84911
 1.0000e-001 85012  3.3805e+000  9.6589e+000  5.4588e-001 47588 84807,84885,84833
 1.0000e-001 84989  2.4924e+000  9.2913e+000  1.3310e+000 47588 84833,84885,84859
 1.0000e-001 85153  3.7068e+000  1.0880e+001 -1.4000e+000 47588 84937,84885,85127
 1.0000e-001 85176  3.8653e+000  1.1117e+001 -1.5396e+000 47588 84937,85127,84963
